feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,class
0.19512895,0.60498106,2.6338165e-07,0.25567785,0.6126665,-0.018956209,0.32597584,0.5798291,-0.031653237,0.3801567,0.567784,-0.0474823,0.41948897,0.56359535,-0.06350361,0.32688922,0.4240536,-0.006967488,0.35455567,0.34748995,-0.029378658,0.38485524,0.33941588,-0.047876805,0.39548928,0.34956264,-0.05786162,0.2902576,0.39925107,-0.013227003,0.3196301,0.3028691,-0.038211968,0.33953813,0.34622702,-0.052098528,0.3319389,0.40161145,-0.055367455,0.24891922,0.3925299,-0.023160134,0.27395797,0.29533827,-0.04760824,0.29482466,0.33606917,-0.04875704,0.28789383,0.38546816,-0.042727627,0.2018215,0.39935803,-0.035236333,0.22579198,0.32651258,-0.054858647,0.24639204,0.3499288,-0.053397328,0.24572228,0.3883528,-0.04690848,0.65097696,0.6037086,-1.7136179e-07,0.5864805,0.5920746,-0.011649356,0.5227154,0.5669463,-0.026085507,0.47513223,0.5685673,-0.04483419,0.44389218,0.59131306,-0.06448673,0.52781117,0.41440722,-0.010005364,0.4850097,0.34783018,-0.03135131,0.4575541,0.30385143,-0.044324316,0.43659735,0.27002788,-0.05459801,0.5640368,0.3947603,-0.02164575,0.507103,0.4207619,-0.054830488,0.5161412,0.48693076,-0.059866674,0.53713304,0.5123977,-0.055934522,0.600484,0.39984313,-0.03645596,0.546076,0.44612676,-0.06501689,0.555984,0.49986973,-0.05469676,0.57450044,0.511762,-0.041554857,0.63436097,0.42086506,-0.053607553,0.5904486,0.47171152,-0.06788358,0.5934284,0.51098245,-0.057838444,0.60775226,0.5162717,-0.046704806,A
0.17933454,0.5945232,2.4431253e-07,0.25283024,0.615546,-0.021422181,0.32901505,0.58266497,-0.034042906,0.39041692,0.5667716,-0.048666697,0.4385968,0.58392704,-0.064056054,0.34157202,0.42506608,-0.0054031806,0.37724605,0.35262954,-0.020147027,0.4088311,0.30816555,-0.03330399,0.42688477,0.27771056,-0.043505717,0.30190095,0.39442074,-0.010595718,0.3322049,0.29523247,-0.038150724,0.3356914,0.3495309,-0.04988838,0.32185134,0.40551716,-0.04986621,0.25831443,0.38053906,-0.018712457,0.2877766,0.28511107,-0.046099443,0.29448083,0.3354884,-0.043861683,0.28135484,0.38187242,-0.034386046,0.20967513,0.3782864,-0.028928317,0.23695613,0.31196305,-0.048552692,0.24812505,0.34602726,-0.042914502,0.24068792,0.3824079,-0.033691265,0.6523224,0.6040969,-1.764225e-07,0.58769256,0.58951163,-0.011090942,0.52067363,0.55838215,-0.024174606,0.47045818,0.56040615,-0.041624136,0.43689063,0.5934144,-0.0604283,0.52880937,0.41199052,-0.00940197,0.48416245,0.34760088,-0.030664869,0.45705456,0.30213338,-0.043931805,0.43656015,0.2662755,-0.05470251,0.5646284,0.39167216,-0.021190027,0.5067166,0.4210987,-0.053725846,0.5177066,0.4854151,-0.058105577,0.5401437,0.5081986,-0.054193847,0.60104895,0.39716834,-0.03623034,0.5448675,0.44346112,-0.06437815,0.55546975,0.49456593,-0.054383833,0.57463574,0.5039892,-0.041949663,0.6344565,0.4188754,-0.05362788,0.5910144,0.46892005,-0.067800894,0.59424037,0.50566554,-0.058325846,0.609181,0.50951535,-0.048055597,A
0.1798014,0.59726506,1.15597295e-07,0.2545128,0.6180306,-0.022139778,0.33002827,0.5839474,-0.034863614,0.39306054,0.57206583,-0.049357455,0.4420042,0.59389156,-0.064143956,0.34307945,0.42734694,-0.0068982304,0.36626434,0.35483006,-0.024032589,0.38113233,0.33306235,-0.040025447,0.38223177,0.32285893,-0.05195564,0.30232897,0.39694163,-0.012423582,0.33042607,0.2990005,-0.03901504,0.33592257,0.3504384,-0.05277283,0.32367224,0.40044457,-0.056568332,0.25703305,0.3820762,-0.021458445,0.28731942,0.28407705,-0.048593678,0.2937625,0.33566537,-0.049383555,0.2808839,0.37952405,-0.04359311,0.2077497,0.37848866,-0.032699276,0.23712704,0.3135448,-0.05327325,0.24643472,0.34715903,-0.050245494,0.23773217,0.38027245,-0.043854274,0.6529365,0.60382855,-1.864729e-07,0.587798,0.58947617,-0.011017933,0.52071655,0.558477,-0.02387953,0.47070432,0.5600691,-0.041068498,0.43723822,0.5921668,-0.0595909,0.5290397,0.41191247,-0.009540817,0.484014,0.3469606,-0.03073976,0.4570826,0.301568,-0.044106267,0.4365994,0.26566178,-0.054928046,0.56484866,0.39147323,-0.02118355,0.50691557,0.421376,-0.05387131,0.5175745,0.48538798,-0.058666356,0.5397343,0.5092368,-0.05504002,0.601175,0.3968335,-0.036006454,0.545095,0.4438774,-0.06407713,0.5556124,0.4946764,-0.0544877,0.57461554,0.5050155,-0.042320658,0.6345747,0.41819808,-0.053174622,0.59142905,0.46823677,-0.06723909,0.5944621,0.5049341,-0.057938512,0.6091313,0.50959724,-0.04775986,A
0.18035726,0.59554994,2.419948e-07,0.2545608,0.61474466,-0.025114086,0.32990846,0.58381915,-0.03838411,0.38901967,0.57056123,-0.053378727,0.43538886,0.59187645,-0.06870169,0.34411964,0.42831415,-0.004590762,0.37396008,0.35412824,-0.02204073,0.39386907,0.3315652,-0.039612997,0.3969679,0.3260018,-0.05155684,0.30314916,0.39875856,-0.0080764815,0.33274275,0.29960382,-0.035332374,0.3447637,0.3379765,-0.055392005,0.3354234,0.3920015,-0.06328249,0.25863448,0.38494864,-0.015468493,0.28826746,0.282047,-0.042242616,0.30331865,0.3154531,-0.053372506,0.29599485,0.36410302,-0.054535344,0.2098772,0.38259527,-0.025126778,0.23723456,0.31154627,-0.04727473,0.25420478,0.32937342,-0.05295958,0.2540496,0.36424738,-0.052561846,0.6563746,0.60062677,-1.9872407e-07,0.59193736,0.5858108,-0.011036288,0.52528346,0.55736804,-0.023867453,0.47591326,0.55792266,-0.040959798,0.4444801,0.58232105,-0.059078068,0.53159535,0.41238636,-0.010060527,0.48687834,0.3464368,-0.031650722,0.46182314,0.30136898,-0.045527674,0.44286716,0.2640955,-0.05678315,0.5672525,0.39152607,-0.021453323,0.5107307,0.42182836,-0.05424288,0.5222016,0.48419634,-0.059737146,0.54478264,0.50507176,-0.057019074,0.6034797,0.39557704,-0.036000583,0.5484181,0.44241548,-0.06465924,0.5601347,0.493449,-0.05526276,0.57951576,0.5024487,-0.043340784,0.6376029,0.41530928,-0.052813854,0.59303796,0.46628514,-0.06809265,0.5975759,0.50405914,-0.059030946,0.6126993,0.5083612,-0.048810832,A
0.17964727,0.5940379,2.3886383e-07,0.25522688,0.6139689,-0.023709904,0.3298721,0.5826324,-0.036666017,0.38864118,0.5699065,-0.051541287,0.43560877,0.59351075,-0.067028955,0.34461558,0.42710108,-0.0039171944,0.3727783,0.35401833,-0.021455603,0.39205402,0.33230937,-0.03933897,0.39502853,0.3279499,-0.05153549,0.30347073,0.3974573,-0.00798252,0.3316191,0.29878646,-0.035246626,0.3443992,0.33542934,-0.055752542,0.33587897,0.3890751,-0.06410978,0.25856432,0.38354716,-0.015832115,0.28724855,0.28194335,-0.04297803,0.30344713,0.31345585,-0.05525504,0.29692295,0.36135912,-0.057225637,0.20958465,0.38100427,-0.025709238,0.23789194,0.31076205,-0.04816501,0.2557003,0.3276123,-0.05438619,0.25636086,0.361845,-0.05441843,0.65424085,0.60143393,-2.0416674e-07,0.59036374,0.58575094,-0.011265031,0.52451795,0.55737543,-0.023914136,0.47575554,0.55578154,-0.040596716,0.44417968,0.5738429,-0.05812471,0.53260213,0.41183737,-0.010575822,0.48702145,0.34625262,-0.032325547,0.46064773,0.300309,-0.046175655,0.44097444,0.26271698,-0.057290807,0.5678998,0.39091012,-0.021351349,0.51114887,0.42298114,-0.053850632,0.52207994,0.48464638,-0.058924977,0.5442749,0.5044426,-0.056005668,0.60344666,0.39497155,-0.03529711,0.5487224,0.44302502,-0.063432656,0.5600018,0.492346,-0.05364421,0.5793613,0.50013703,-0.041635573,0.6366814,0.4146928,-0.051581316,0.59251654,0.46545362,-0.06704326,0.59682196,0.50218004,-0.058211386,0.6121496,0.5059105,-0.048020106,A
0.1832379,0.5883101,3.1828617e-07,0.25725532,0.6072611,-0.023080263,0.3296537,0.5757652,-0.035362452,0.38445914,0.56326437,-0.04970566,0.4280879,0.58413106,-0.064977325,0.34582907,0.42044416,-0.004927814,0.37924248,0.3419549,-0.01950002,0.4073,0.29909515,-0.03452195,0.4216976,0.27207977,-0.046030495,0.30518836,0.39125705,-0.009321321,0.33475417,0.2930628,-0.03772379,0.34610677,0.32822168,-0.056780457,0.33739066,0.3814131,-0.0634675,0.26104066,0.3788577,-0.016921662,0.29171413,0.27923298,-0.045631982,0.30658153,0.3096959,-0.05588271,0.29865676,0.358314,-0.05585679,0.21250919,0.3781094,-0.02649152,0.24158813,0.30749428,-0.0507494,0.25929576,0.32419816,-0.056605596,0.2592513,0.3594269,-0.055893414,0.65692496,0.5982627,-1.9470376e-07,0.5936052,0.58535206,-0.012086421,0.5275363,0.556928,-0.024943186,0.4777935,0.55705386,-0.041604627,0.4452319,0.5822906,-0.059372958,0.5339826,0.41219082,-0.011919789,0.4878705,0.3448004,-0.033796825,0.46208814,0.29797685,-0.048187297,0.44262606,0.2591954,-0.05977309,0.57030934,0.38990355,-0.022191253,0.5130572,0.42115492,-0.054991234,0.5225066,0.4834903,-0.060675148,0.54413515,0.5064495,-0.05820777,0.6067094,0.39310193,-0.035575166,0.5514648,0.43996117,-0.06381309,0.5609108,0.48998392,-0.0548462,0.57927287,0.5011907,-0.04337212,0.6406823,0.41179568,-0.051316306,0.5959493,0.46272588,-0.06663392,0.599089,0.50038445,-0.058158953,0.613518,0.5071511,-0.048330877,A
0.19001369,0.5861904,3.7321817e-07,0.26125076,0.5949529,-0.022823991,0.33069068,0.56915087,-0.037829712,0.38356042,0.56577545,-0.05549713,0.42494097,0.57917625,-0.0741553,0.3418874,0.41120344,-0.008355536,0.3776784,0.3271279,-0.027500937,0.40721437,0.28793225,-0.046376005,0.42520005,0.26575768,-0.059467684,0.30293426,0.38741717,-0.013361124,0.3308025,0.29294705,-0.044694375,0.3477698,0.32262295,-0.068077914,0.3435644,0.3760069,-0.07838779,0.26077235,0.37965915,-0.021565463,0.28622046,0.28243417,-0.049520228,0.30703133,0.30736965,-0.06350426,0.30487671,0.35820478,-0.06703802,0.21491086,0.38234177,-0.03195238,0.2380231,0.3117231,-0.05479764,0.26026642,0.32272103,-0.06321202,0.26710522,0.35762525,-0.06496748,0.6580396,0.597281,-1.8605105e-07,0.5954298,0.584269,-0.0122489,0.5290375,0.5550929,-0.025777884,0.47956106,0.5546181,-0.043215275,0.4466929,0.5830937,-0.061786268,0.5358294,0.41033983,-0.012039847,0.48961422,0.34498373,-0.03399616,0.46348625,0.2979859,-0.04778952,0.4445169,0.25968218,-0.05892056,0.57219124,0.38789296,-0.022662645,0.51398677,0.42045307,-0.05516118,0.52445304,0.4838055,-0.059135165,0.54676396,0.50406444,-0.05535913,0.60877776,0.39139342,-0.03660294,0.553283,0.43906465,-0.064842306,0.5633863,0.4885169,-0.054711085,0.5823471,0.496603,-0.042484645,0.6425806,0.41071635,-0.052990206,0.5980102,0.46104252,-0.06825232,0.6008955,0.4982839,-0.059377655,0.6153588,0.5030971,-0.049391113,A
0.1908688,0.58584625,3.100731e-07,0.26463065,0.5954501,-0.019834388,0.33570275,0.5682739,-0.03352384,0.39021945,0.5668409,-0.05039935,0.43199873,0.5868967,-0.06830491,0.343013,0.40907255,-0.0055025485,0.37324405,0.3253985,-0.023656849,0.39936227,0.2906375,-0.041556716,0.41524306,0.27171406,-0.05404621,0.30386028,0.3866366,-0.011795061,0.32995772,0.289718,-0.04130686,0.34760246,0.32252142,-0.062196057,0.3440989,0.37567872,-0.07063288,0.26065752,0.37940598,-0.021108637,0.28670615,0.2795273,-0.048532505,0.30563664,0.31171787,-0.059038814,0.3018544,0.3627722,-0.059799794,0.21348315,0.38210437,-0.032339614,0.23753016,0.3104783,-0.054676984,0.2566515,0.32878742,-0.05966064,0.25930658,0.36592573,-0.058660686,0.6577116,0.5969351,-1.7275904e-07,0.59408945,0.5840899,-0.011649671,0.5269849,0.55393946,-0.025451964,0.47721103,0.5536326,-0.043309443,0.44266593,0.58424544,-0.06246057,0.5371217,0.40987524,-0.012218573,0.48848382,0.34457326,-0.033601776,0.461609,0.29696184,-0.04668874,0.4430706,0.25801235,-0.057527922,0.57334346,0.38789156,-0.023284355,0.5138606,0.41875312,-0.055593815,0.5252405,0.48309326,-0.058969356,0.5480872,0.5032694,-0.05473065,0.60989255,0.39142725,-0.037537128,0.5533014,0.4388022,-0.065011136,0.56422997,0.488225,-0.054249585,0.58356184,0.4954687,-0.0419063,0.6432731,0.41081166,-0.054275006,0.59840953,0.4617034,-0.069184944,0.6015174,0.49871448,-0.060212657,0.6158762,0.5027499,-0.05038516,A
0.18947735,0.5901055,3.418771e-07,0.2629519,0.60133505,-0.021723866,0.33296317,0.57544607,-0.035081465,0.38634393,0.5713066,-0.05098921,0.42692286,0.5807681,-0.06775472,0.34642142,0.41706452,-0.0040812436,0.38168257,0.33312452,-0.021211002,0.40829465,0.29429612,-0.039319,0.42427605,0.27404475,-0.05211021,0.3086839,0.39279965,-0.008382288,0.3341117,0.29729962,-0.037354685,0.3512407,0.319987,-0.061564263,0.34963572,0.37116244,-0.07310365,0.26649886,0.38311517,-0.015960602,0.29015583,0.2851231,-0.042079635,0.31084564,0.30440056,-0.05842601,0.31187212,0.35317162,-0.06421853,0.22010352,0.38387144,-0.025532072,0.24236035,0.31514353,-0.047328275,0.26524734,0.32262188,-0.057439294,0.27657798,0.3550223,-0.06082788,0.66046613,0.59592664,-1.9720899e-07,0.5957147,0.5825496,-0.011655634,0.5276823,0.55222124,-0.024349852,0.47736707,0.55322504,-0.040855695,0.44398776,0.5833494,-0.058566116,0.5389137,0.4095674,-0.011351707,0.48987222,0.3455763,-0.032333463,0.46331075,0.29906088,-0.045870885,0.4442884,0.25989014,-0.057136778,0.57444537,0.38680157,-0.022002427,0.5158385,0.41965106,-0.054416116,0.52640414,0.48248318,-0.05919373,0.54905933,0.50467885,-0.056084022,0.61058044,0.39001906,-0.03572733,0.55418843,0.4378151,-0.063282676,0.56528395,0.4874403,-0.053926636,0.5848913,0.49634075,-0.042510774,0.6438739,0.4092728,-0.051863797,0.5993429,0.46163008,-0.066698745,0.60323423,0.49887535,-0.058467913,0.6182085,0.50269485,-0.049200077,A
0.19013438,0.59402066,2.967746e-07,0.26402688,0.6012514,-0.02292368,0.33312148,0.57704544,-0.03697046,0.38474318,0.5705413,-0.05357428,0.42364258,0.5725083,-0.070674285,0.34703192,0.41923013,-0.0030574044,0.37702912,0.33701232,-0.022924244,0.39627764,0.30554026,-0.043636184,0.40389752,0.2961142,-0.057195853,0.30935025,0.3938025,-0.007059055,0.33600253,0.29940677,-0.036024522,0.3532071,0.31835425,-0.062336635,0.3512467,0.36769465,-0.07583461,0.26695272,0.3832025,-0.0148782665,0.290817,0.28621662,-0.040858973,0.31087127,0.302198,-0.059560426,0.31109518,0.35135275,-0.06727001,0.22016335,0.38289738,-0.024785941,0.241513,0.3150245,-0.04601978,0.26389363,0.320401,-0.057083204,0.2745735,0.35331103,-0.06134704,0.6601,0.5959823,-1.879087e-07,0.5953969,0.5824952,-0.0112883225,0.52784413,0.55265385,-0.024162946,0.47834456,0.5532402,-0.040983867,0.44541186,0.5823465,-0.0590313,0.5389323,0.4092368,-0.011338808,0.48976827,0.345935,-0.032565814,0.4630816,0.29963833,-0.04622504,0.44426396,0.26043952,-0.057558175,0.5745823,0.38681582,-0.022237817,0.51570946,0.4200861,-0.054384414,0.5270544,0.48243624,-0.05889818,0.55034614,0.50243837,-0.0557269,0.610697,0.39012918,-0.036214557,0.5540271,0.4388319,-0.0634068,0.5654432,0.48799124,-0.053533252,0.58536667,0.49536484,-0.04195889,0.6438879,0.40949458,-0.052639753,0.5990285,0.4628431,-0.06755105,0.60346246,0.49977472,-0.059106473,0.6189712,0.50266874,-0.04968014,A
0.19055755,0.588341,3.1926905e-07,0.26331827,0.60156333,-0.019476004,0.33379248,0.57404685,-0.030706752,0.3845628,0.5638484,-0.044757582,0.4209551,0.5677617,-0.05979479,0.34654525,0.41663414,-0.0031774996,0.38226408,0.33371454,-0.018465726,0.40970546,0.29445142,-0.03444272,0.42581403,0.27129775,-0.04594297,0.30900338,0.39328295,-0.008130601,0.33675528,0.29962003,-0.035250876,0.35251316,0.32621163,-0.05688434,0.3487566,0.37579662,-0.06660617,0.26751438,0.3841161,-0.015961137,0.29346675,0.2890936,-0.04143076,0.31252277,0.3109815,-0.055146594,0.30947372,0.3580147,-0.058957193,0.22173771,0.3846249,-0.02555361,0.24634454,0.3157187,-0.046711158,0.2682133,0.32573792,-0.054751184,0.27508783,0.35918695,-0.056583226,0.66115487,0.59445703,-1.9129932e-07,0.5960321,0.5805899,-0.011519507,0.5291483,0.55163604,-0.024335079,0.47950214,0.5535928,-0.040986802,0.44699988,0.5816722,-0.05888308,0.53857386,0.40920627,-0.011402844,0.49071828,0.34621271,-0.032766946,0.46421215,0.3007234,-0.046816003,0.44478774,0.2614233,-0.058398668,0.57474816,0.3860172,-0.022030944,0.5174237,0.41920778,-0.053737413,0.5271525,0.4810526,-0.05874172,0.5493053,0.5019566,-0.056274854,0.61120725,0.3889603,-0.035720963,0.55477965,0.4368,-0.06299722,0.56479484,0.48742965,-0.05349786,0.58406407,0.49690062,-0.042212036,0.64475286,0.4081168,-0.051811125,0.59922284,0.46140763,-0.06677517,0.6028914,0.4997976,-0.058316495,0.61831224,0.5043609,-0.048879135,A
0.1931383,0.5908717,2.5234783e-07,0.26772913,0.60356206,-0.017767116,0.33679703,0.5754443,-0.028064962,0.38615492,0.5631656,-0.041457407,0.4208067,0.56100667,-0.055705797,0.34853822,0.41535535,-0.0018701109,0.38016543,0.32980078,-0.017823653,0.4029265,0.2968611,-0.034730755,0.41572773,0.27987933,-0.04680201,0.3119696,0.39303595,-0.0075626983,0.3392158,0.29762965,-0.034051646,0.35671,0.32337493,-0.05711064,0.35453776,0.37129033,-0.06880981,0.27092153,0.38440174,-0.016142437,0.2961965,0.28805804,-0.04094535,0.31678516,0.31261927,-0.05692247,0.31553972,0.3607426,-0.06305217,0.22584519,0.38503376,-0.026341602,0.25084093,0.31574818,-0.04725372,0.2743893,0.32695264,-0.057119325,0.2840799,0.36090818,-0.060952127,0.6629996,0.59222114,-1.9175401e-07,0.59880525,0.57948846,-0.012402009,0.53270197,0.5510037,-0.025938377,0.48346955,0.55221975,-0.043215465,0.45093253,0.57915485,-0.06166316,0.5396177,0.40818563,-0.012820675,0.49234176,0.34529004,-0.03519998,0.46576703,0.29984745,-0.049911465,0.446062,0.2607544,-0.061846487,0.57588065,0.38453442,-0.02331149,0.51924497,0.4202679,-0.05600047,0.5296687,0.48196834,-0.06128465,0.55158377,0.5015195,-0.058867384,0.6124869,0.3871078,-0.03693942,0.55668753,0.4376266,-0.065117694,0.5674726,0.4879399,-0.05532627,0.58654517,0.49642286,-0.043645818,0.64654046,0.40570375,-0.053061258,0.60151184,0.45978624,-0.068638384,0.6055762,0.49854314,-0.059859715,0.6206857,0.50333077,-0.049975898,A
0.19664103,0.5916908,3.0825763e-07,0.2724202,0.59781533,-0.019468635,0.34057525,0.5700712,-0.031541523,0.38805118,0.5590532,-0.046685424,0.42317933,0.55692637,-0.062870584,0.3497108,0.4139045,-0.003954445,0.3841209,0.3299581,-0.021945452,0.40897024,0.29273146,-0.04045137,0.42476177,0.27047837,-0.053468853,0.31330442,0.3926194,-0.009698811,0.34154037,0.2993387,-0.0386954,0.3598465,0.32180333,-0.063581355,0.35921377,0.3686179,-0.076196015,0.27249694,0.38500848,-0.01850427,0.2978949,0.29126626,-0.045034826,0.3190147,0.31303138,-0.06223236,0.319039,0.36128125,-0.068729155,0.22758257,0.38651526,-0.029104382,0.2507227,0.31598794,-0.050573416,0.27522123,0.32379892,-0.061007336,0.28691494,0.35682124,-0.06500615,0.66494906,0.59177446,-1.9461461e-07,0.6026637,0.57949275,-0.012136724,0.5365289,0.54973614,-0.024934433,0.48681176,0.54972106,-0.041420933,0.45297456,0.5762886,-0.0590526,0.54134417,0.40896794,-0.012269878,0.49375322,0.3459869,-0.03443993,0.46686774,0.30041337,-0.048986964,0.44699985,0.2610714,-0.060891613,0.577791,0.38469964,-0.022726921,0.52131283,0.41910234,-0.055077802,0.53149605,0.48069447,-0.060224943,0.5531488,0.5001334,-0.057850376,0.61471665,0.3869012,-0.036294363,0.55901426,0.43529984,-0.06431577,0.5686335,0.4857078,-0.05431513,0.5870493,0.49428248,-0.042612877,0.64888483,0.4054065,-0.052322157,0.6042654,0.45808482,-0.06799146,0.6073587,0.49639463,-0.059323758,0.6218651,0.5011453,-0.049627364,A
0.19783005,0.5900532,3.0268905e-07,0.2732644,0.59754944,-0.020372635,0.34203565,0.5699154,-0.032636043,0.38964,0.5578326,-0.047701497,0.42273867,0.55280024,-0.06376319,0.35166717,0.41393805,-0.0047942894,0.38586256,0.33073515,-0.022598786,0.41120082,0.29259044,-0.041324396,0.42834955,0.26815534,-0.0548434,0.31491888,0.39208168,-0.010151387,0.34314862,0.29761958,-0.039606314,0.36048,0.32164013,-0.06498211,0.3594204,0.36900043,-0.07802085,0.2737889,0.38428682,-0.018487949,0.29992396,0.29030868,-0.045593962,0.3196967,0.3149911,-0.06310207,0.31859112,0.36440307,-0.06981532,0.2286219,0.38604072,-0.028635392,0.25260463,0.3160843,-0.05059917,0.2764312,0.3257729,-0.06132624,0.2874828,0.3591652,-0.06568925,0.6642916,0.59228987,-1.8961536e-07,0.60223377,0.58001757,-0.012129938,0.536058,0.55054176,-0.025439221,0.48637724,0.55016184,-0.042478718,0.45219618,0.5768732,-0.060675155,0.5424483,0.40831617,-0.012606087,0.4946255,0.34572762,-0.03464482,0.46730766,0.29981503,-0.049235996,0.44744396,0.26098168,-0.06119995,0.5787678,0.38471705,-0.023108961,0.5224176,0.4193389,-0.05530228,0.53293043,0.48095647,-0.060217094,0.5547745,0.50032735,-0.0577168,0.6154165,0.38715613,-0.0366879,0.56004727,0.43625543,-0.06402332,0.5695993,0.48602557,-0.053754337,0.58795065,0.4947682,-0.04208765,0.6493683,0.40543216,-0.052841384,0.6050951,0.4572588,-0.06810281,0.60710746,0.49508646,-0.05948038,0.62063724,0.5005191,-0.049910422,A
0.19775894,0.59166527,2.8040043e-07,0.273528,0.6003746,-0.019319983,0.34202212,0.5714961,-0.031781442,0.3919242,0.5619349,-0.047410402,0.42768022,0.5612795,-0.064460315,0.3502237,0.41602916,-0.006444753,0.38380507,0.32998982,-0.02443352,0.4089837,0.29366288,-0.042789,0.42511186,0.2717242,-0.055873238,0.31412774,0.39524537,-0.012848242,0.34326994,0.29767746,-0.042085882,0.36156294,0.322699,-0.06684108,0.36025086,0.37083474,-0.07942601,0.27366394,0.38783354,-0.02204249,0.30085495,0.29056007,-0.048700992,0.32174525,0.31656492,-0.06559531,0.32033864,0.36724207,-0.07191362,0.22944166,0.38910845,-0.032980036,0.25318176,0.31339777,-0.054690566,0.27750477,0.32304212,-0.06485109,0.28762984,0.35831666,-0.06879885,0.6663138,0.59113824,-2.0385423e-07,0.6049386,0.5796112,-0.012851464,0.5389159,0.54982126,-0.025720378,0.49005643,0.5470171,-0.0418913,0.45683566,0.5741614,-0.05930912,0.5438454,0.407276,-0.01357623,0.49571308,0.34547842,-0.03559739,0.46849236,0.30002213,-0.050539453,0.44889688,0.26092422,-0.062861,0.58079404,0.3827667,-0.023572965,0.5237168,0.41614324,-0.056424428,0.53236,0.47950104,-0.06222424,0.55367327,0.5042422,-0.0601534,0.61769694,0.3857046,-0.036621373,0.5615967,0.43202323,-0.064950146,0.5690631,0.48348594,-0.05617907,0.58684576,0.49774897,-0.045169435,0.65158564,0.40490714,-0.05215563,0.6073457,0.45746678,-0.06888884,0.6078355,0.49653345,-0.061971303,0.620545,0.5052546,-0.053405922,A
0.19910203,0.5885142,3.0943613e-07,0.27204534,0.60356826,-0.024062222,0.34089288,0.57744455,-0.03953463,0.39397544,0.5669928,-0.05736726,0.4329697,0.56497854,-0.0764155,0.3533087,0.41796598,-0.012022505,0.39222622,0.33336484,-0.029751278,0.41986758,0.2912528,-0.04726669,0.43776622,0.26067942,-0.060681712,0.316525,0.39481395,-0.017056836,0.34865397,0.29700488,-0.047240242,0.36451846,0.33021462,-0.070331246,0.36100847,0.37840986,-0.08155501,0.27568913,0.38598457,-0.02494261,0.30643088,0.2877251,-0.053917978,0.324802,0.32225403,-0.06776141,0.31916246,0.37273353,-0.07159891,0.23101616,0.38657618,-0.034841258,0.25936303,0.31076396,-0.058749713,0.28134513,0.3291529,-0.066838585,0.2853489,0.36739337,-0.06899301,0.66825354,0.5904069,-2.0269138e-07,0.6065235,0.5787121,-0.013283225,0.5409969,0.54983556,-0.026356127,0.4925341,0.54678035,-0.04271996,0.45926404,0.57338995,-0.060270578,0.5453224,0.4072297,-0.012687181,0.49771312,0.34539384,-0.034376737,0.47030142,0.30009577,-0.049058344,0.4505948,0.26180458,-0.061148096,0.58189404,0.38315946,-0.022495812,0.52466047,0.41343182,-0.055951253,0.53329873,0.4784291,-0.061965812,0.55458534,0.50746864,-0.05954478,0.61866397,0.38613394,-0.035461243,0.5635706,0.43012798,-0.06393124,0.571408,0.4817435,-0.055554036,0.5894849,0.49857974,-0.044465918,0.65289414,0.40521285,-0.050931625,0.6096598,0.4544835,-0.067284286,0.60994667,0.49260455,-0.06057354,0.6224533,0.50215244,-0.052130315,A
